Date,Open,High,Low,Close,Volume,MA_10,RSI,Target_Close
2014-05-01,3.0697672367095947,3.0697672367095947,3.0697672367095947,3.0697672367095947,0,3.0371304057764865,63.52283610456388,3.072998644667216
2014-05-02,3.0697672367095947,3.0762300526248367,3.050379220393503,3.072998644667216,1975995,3.0419774480690838,63.789990736710365,3.0309909085142555
2014-05-05,3.040684700012207,3.040684700012207,3.005140294518528,3.0309909085142555,2053737,3.044562468712721,57.857668370449325,3.0374534909726267
2014-05-06,3.0180656909942627,3.040684898826425,3.0116028752866644,3.0374534909726267,2008874,3.046501291140924,58.49712615299654,3.011602678373965
2014-05-07,3.040684700012207,3.069766937365245,3.011602678373965,3.011602678373965,2992696,3.047793833606006,54.908054270956725,3.098848946027608
2014-05-08,3.0826919078826904,3.102079922227001,3.072998332140125,3.098848946027608,1524607,3.05554907392555,63.130054162522484,3.0923860124830647
2014-05-09,3.079460382461548,3.095617419988444,3.0729982145951498,3.0923860124830647,1240603,3.0594266550746125,62.22492534576398,3.08269186088837
2014-05-12,3.072998285293579,3.0891546760478144,3.05361027124483,3.08269186088837,1502032,3.0626579850614597,60.81641562027251,3.0891549554047955
2014-05-13,3.0956177711486816,3.098849179020625,3.079460731788965,3.0891549554047955,990759,3.0681512587267608,61.443049010891016,3.118237325419277
2014-05-14,3.1279311180114746,3.1279311180114746,3.1085431013974376,3.118237325419277,1435651,3.0704132059460774,64.21617798587158,3.1182368223458696
2014-05-15,3.1408560276031494,3.1408560276031494,3.111774007373973,3.1182368223458696,2744616,3.0752601645097046,64.21609194644532,3.134393215179444
2014-05-16,3.134393215179444,3.1473181970998656,3.1311618079132595,3.134393215179444,2569049,3.0813996215609274,65.80086089196145,3.134393215179444
2014-05-19,3.134393215179444,3.134393215179444,3.134393215179444,3.134393215179444,0,3.0917398522274464,65.80086089196145,3.1311617301413923
2014-05-20,3.1667065620422363,3.1731689449845493,3.1279303229554705,3.1311617301413923,2572976,3.101110676144323,65.13175008725902,3.1925567534337125
2014-05-21,3.23779559135437,3.247489812950025,3.186094586180908,3.1925567534337125,3173037,3.1192060836502975,71.13691476544857,3.237796165024963
2014-05-22,3.2959604263305664,3.3282734254674478,3.2184081498280297,3.237796165024963,3725428,3.133100805550033,74.60726083425021,3.270109430302528
2014-05-23,3.221639394760132,3.270109430302528,3.205482788150931,3.270109430302528,2914401,3.1508731473319793,76.75693216779119,3.224871155101148
2014-05-26,3.23133397102356,3.2507217716463432,3.205483138763547,3.224871155101148,1440376,3.1650910767532574,68.06890530023921,3.250721403678504
2014-05-27,3.2636466026306152,3.2636466026306152,3.21840797486864,3.250721403678504,2558206,3.181247721580628,70.14820623225803,3.2604147212030408
2014-05-28,3.2345645427703857,3.2991911752832106,3.2345645427703857,3.2604147212030408,3042291,3.1954654611590048,70.9130867085529,3.295959943241954
2014-05-29,3.331504344940185,3.3347357522376484,3.2798033381841845,3.295959943241954,2588502,3.2132377732486126,73.58580954044221,3.334736241009628
2014-05-30,3.2959604263305664,3.3508928484354707,3.2959604263305664,3.334736241009628,4264960,3.233272075831631,76.15942045408399,3.312116502464165
2014-06-02,3.315347909927368,3.3315045158138146,3.279803506406057,3.312116502464165,1943837,3.2510444045601035,71.76669125547915,3.337967159535112
2014-06-03,3.331504344940185,3.347661381427501,3.308884925287489,3.337967159535112,2063446,3.271724947499475,73.63804988111002,3.337967157363892
2014-06-04,3.337967157363892,3.357355169706514,3.325041959611992,3.337967157363892,1712277,3.286265987892493,73.63804943962651,3.357355393031336
2014-06-05,3.392900228500366,3.392900228500366,3.344430194419677,3.357355393031336,2896565,3.298221910693131,75.0750771299297,3.392900476124705
2014-06-06,3.373512029647827,3.3961314524412463,3.354124230315357,3.392900476124705,2610678,3.3105010152753485,77.49696795166881,3.39613158005579
2014-06-09,3.3476619720458984,3.39613158005579,3.331504932708042,3.39613158005579,3565947,3.3276270577708127,77.70900234970674,3.3702808766002468
2014-06-10,3.4025940895080566,3.4025940895080566,3.363818061446852,3.3702808766002468,2876573,3.3395830050629867,71.87397285543273,3.354124256206561
2014-06-11,3.2959604263305664,3.363818263805028,3.231333780912391,3.354124256206561,5908434,3.3489539585633388,68.41622236365325,3.276572310186185
2014-06-12,3.2442588806152344,3.2927289171142604,3.224870866015624,3.276572310186185,4087300,3.3470151952577623,54.79063590793141,3.215176969607072
2014-06-13,3.253953218460083,3.263647011029811,3.1570131356146045,3.215176969607072,3541846,3.3350592681175066,46.83783169517061,3.253953005898973
2014-06-16,3.247490406036377,3.263646797835464,3.228102390733784,3.253953005898973,1668079,3.329242918460987,51.614668000205064,3.305653822797167
2014-06-17,3.2636466026306152,3.321810860774288,3.2636466026306152,3.305653822797167,2325470,3.326011584787193,57.14394716183129,3.279803586951594
2014-06-18,3.283034563064575,3.286265970607135,3.2636465492387945,3.279803586951594,1808254,3.3201952277459634,53.83154237904189,3.3315049360098707
2014-06-19,3.3411991596221924,3.3541243596756654,3.3315049360098707,3.3315049360098707,1552236,3.317610182043816,58.95596842144318,3.3379677517514184
2014-06-20,3.3411991596221924,3.360587175417213,3.3250425516979454,3.3379677517514184,1689212,3.3121169096064875,59.56021374384699,3.295960484669578
2014-06-23,3.2701096534729004,3.3088854688383,3.2571844535893697,3.295960484669578,5631780,3.3020998000678667,53.99590236977182,3.2798038769577604
2014-06-24,3.2701096534729004,3.292729076841291,3.2636468378163266,3.2798038769577604,1948667,3.293052100103618,51.98431928885054,3.257184031019905
2014-06-25,3.2507212162017822,3.263646414408467,3.2216391966645705,3.257184031019905,4108461,3.2833580775849525,49.21967019507208,3.2410274663527576
2014-06-26,3.195788621902466,3.2474902816826834,3.186095046051969,3.2410274663527576,2933042,3.27980359320161,47.285307380697084,3.2022511458636367
2014-06-27,3.2151763439178467,3.2151763439178467,3.1990197384926957,3.2022511458636367,1380176,3.278511010827266,42.92504839871928,3.234564963146804
2014-06-30,3.1925570964813232,3.2507213537313047,3.186094928534144,3.234564963146804,3592085,3.276572206552049,47.28727191047879,3.1796327809238254
2014-07-01,3.182864189147949,3.202251991348189,3.169938556251453,3.1796327809238254,3141012,3.263970102364715,41.482905737593015,3.199020390506308
2014-07-02,3.24102783203125,3.244259240060806,3.1893268135621047,3.199020390506308,2308082,3.2558917827201865,44.09129310052953,3.241026998552922
2014-07-03,3.23779559135437,3.2571838188309137,3.218407579592593,3.241026998552922,2518747,3.2468439889744913,49.358429145156855,3.2410274729437
2014-07-04,3.2442588806152344,3.25395288791504,3.237796065272166,3.2410274729437,741027,3.2371499610937198,49.35848716880972,3.250721403678504
2014-07-07,3.2636466026306152,3.283034616773575,3.2377959890115995,3.250721403678504,2848370,3.2326260529946125,50.60397155419892,3.2862664443170773
2014-07-08,3.2894978523254395,3.2959606683421634,3.27334124371327,3.2862664443170773,2899645,3.233272309730544,54.9765184606356,3.295960193234815
2014-07-09,3.283034563064575,3.295960193234815,3.2701093643239143,3.295960193234815,1120945,3.2371499259520347,56.11737869317934,3.2862661368816872
2014-07-10,3.27980375289917,3.2862661368816872,3.270109529780993,3.2862661368816872,1783215,3.241673793004928,54.626657413401084,3.2798038769577604
2014-07-11,3.2701096534729004,3.295960484669578,3.2701096534729004,3.2798038769577604,1794205,3.2494290661143403,53.60439350813443,3.263646414408467
2014-07-14,3.2507212162017822,3.2765720440447126,3.247490024507501,3.263646414408467,4279226,3.252337211240507,51.032918968908234,3.260415550574736
2014-07-15,3.266878366470337,3.2765725903137386,3.257184574056568,3.260415550574736,2768388,3.260415488205598,50.511124989851545,3.263646660581889
2014-07-16,3.29919171333313,3.302423120985933,3.263646660581889,3.263646660581889,4145869,3.2668781152131556,51.050160896012535,3.279803818904724
2014-07-17,3.2959604263305664,3.325042449125966,3.276572411133633,3.279803818904724,4385661,3.2707557972483357,53.76225455415218,3.279803739338573
2014-07-18,3.3218109607696533,3.3218109607696533,3.26687810856778,3.279803739338573,8165087,3.274633423887823,53.76223875699963,3.318579676970058
2014-07-21,3.312116861343384,3.318579676970058,3.299191877234458,3.318579676970058,1634325,3.281419251216979,59.93999761443583,3.29596022944645
2014-07-22,3.3185794353485107,3.3282732266531143,3.2927288218683874,3.29596022944645,3374259,3.2823886297299163,55.29856170531523,3.3379671078141118
2014-07-23,3.350892305374145,3.350892305374145,3.334735700566718,3.3379671078141118,2068024,3.286589321187846,61.292997066088,3.347661500009035
2014-07-24,3.334735870361328,3.354123883403328,3.334735870361328,3.347661500009035,1725612,3.29272885750058,62.541423382030096,3.3638182378389936
2014-07-25,3.373512029647827,3.3864376606324127,3.3573556380615037,3.3638182378389936,2079119,3.3011302935887037,64.59118134701566,3.373512029647827
2014-07-28,3.373512029647827,3.373512029647827,3.373512029647827,3.373512029647827,0,3.3121168551126394,65.80037900921266,3.373512029647827
2014-07-29,3.373512029647827,3.373512029647827,3.373512029647827,3.373512029647827,0,3.323426503019949,65.80037900921266,3.373512029647827
2014-07-30,3.373512029647827,3.373512029647827,3.373512029647827,3.373512029647827,0,3.3344130399265426,65.80037900921266,3.3702809299921284
2014-07-31,3.3832061290740967,3.412288366295512,3.360586922823255,3.3702809299921284,3196018,3.343460751035283,64.87803220969352,3.3702809932148177
2014-08-01,3.405825614929199,3.412288430306213,3.3573555781755884,3.3702809932148177,3941812,3.3525084764229076,64.87804258382762,3.4930715560913086
2014-08-04,3.4930715560913086,3.5415415941037605,3.4833777642036226,3.4930715560913086,4578154,3.3699576643350326,78.29033183432945,3.5092280938909086
2014-08-05,3.483377695083618,3.515690909307532,3.480146287375307,3.5092280938909086,2130884,3.391284450779479,79.40477696883009,3.4639890830635847
2014-08-06,3.3961310386657715,3.4639890830635847,3.3832058406855627,3.4639890830635847,2756397,3.403886648304426,68.76097011312544,3.386437975704621
2014-08-07,3.3605873584747314,3.3929007917982097,3.3508931343343478,3.386437975704621,1455839,3.407764295873984,55.12065732021325,3.321811084783395
2014-08-08,3.312116861343384,3.3444305080471386,3.312116861343384,3.321811084783395,4297538,3.4035635805684246,46.79055275414303,3.266878087171581
2014-08-11,3.2442588806152344,3.270109494843116,3.221639458344089,3.266878087171581,4549293,3.3929001863208,41.10427837558555,3.2087143160006217
2014-08-12,3.2184081077575684,3.2377961227010648,3.182863701314228,3.2087143160006217,4507608,3.376420414956079,36.1016258458957,3.134393548705347
2014-08-13,3.137624740600586,3.1602441624412267,3.108542719254673,3.134393548705347,5620048,3.352508566861831,30.922768064610608,3.1505500229002266
2014-08-14,3.105311393737793,3.1602442459866045,3.105311393737793,3.1505500229002266,5531540,3.330535476152641,33.167257656081986,3.102079803569629
2014-08-15,3.079460382461548,3.12469922467771,3.076229622100529,3.102079803569629,3370388,3.303715357188122,30.016232126365935,3.0826918543092794
2014-08-18,3.1020798683166504,3.124699289896847,3.0826918543092794,3.0826918543092794,3365803,3.2626773870099193,28.83612657489327,3.150550109138965
2014-08-19,3.1990201473236084,3.1990201473236084,3.150550109138965,3.150550109138965,5718083,3.226809588534725,38.02084458642687,3.1505497681792023
2014-08-20,3.1537811756134038,3.1634753979160064,3.121468179845304,3.1505497681792023,2904314,3.1954656570462867,38.020818033473525,3.1828635820410085
2014-08-21,3.221639394760132,3.244258816584848,3.179632174433251,3.1828635820410085,4085557,3.1751082176799255,42.144680217530066,3.2022511836397625
2014-08-22,3.2507212162017822,3.2507212162017822,3.1990197762307013,3.2022511836397625,2689323,3.163152227565562,44.529422971870886,3.2377961826702744
2014-08-25,3.247490406036377,3.250721598110272,3.234565206311185,3.2377961826702744,1498903,3.1602440371154317,48.70407435329989,3.2959603114611298
2014-08-26,3.2862660884857178,3.2991917191196003,3.27980370459837,3.2959603114611298,2694727,3.168968636661482,54.710504338137866,3.2894972973660974
2014-08-27,3.315347909927368,3.318579317390571,3.273340691479651,3.2894972973660974,4733078,3.184479011527557,53.954497439497025,3.2894972973660974
2014-08-28,3.315347909927368,3.315347909927368,3.2894972973660974,3.2894972973660974,1976002,3.1983737389741447,53.954497439497025,3.334736005171586
2014-08-29,3.283034563064575,3.3379674127141463,3.283034563064575,3.334736005171586,3685850,3.2216393591343406,58.59872230520216,3.292728827311857
2014-09-01,3.305653810501098,3.305653810501098,3.2894974197284528,3.292728827311857,1025248,3.2426430564345976,53.229892814815464,3.27980320896846
2014-09-02,3.257183790206909,3.27980320896846,3.257183790206909,3.27980320896846,1967245,3.2555683664175477,51.661443434292075,3.2830350890059994
2014-09-03,3.276572704315185,3.28626649706623,3.270109888194724,3.2830350890059994,1305724,3.2688168985002273,52.04195248921569,3.292728533802697
2014-09-04,3.337967157363892,3.337967157363892,3.292728533802697,3.292728533802697,2873703,3.2798033936763966,53.23110089533505,3.325042500105965
2014-09-05,3.3541243076324463,3.370281131020812,3.325042500105965,3.325042500105965,2193541,3.2920825253230164,57.054010167731576,3.3476619720458984
2014-09-08,3.3476619720458984,3.350892948483848,3.328273524840471,3.3476619720458984,2130863,3.3030691042605786,59.54669694319672,3.321810724853774
2014-09-09,3.315347909927368,3.328273108350612,3.3024229272189087,3.321810724853774,2356592,3.3056541455998434,55.57643210897461,3.2927292603338016
2014-09-10,3.2894978523254395,3.2991920763505256,3.27334124371327,3.2927292603338016,3073623,3.3059773418966136,51.422720799791364,3.27980320896846
2014-09-11,3.257183790206909,3.286265591879239,3.250720975866601,3.27980320896846,2030175,3.3050079330568503,49.6466120620696,3.250721431706441
2014-09-12,3.1731693744659424,3.250721431706441,3.1731693744659424,3.250721431706441,4054092,3.2966064757103353,45.81271637645864,3.166706734710988
2014-09-15,3.144087314605713,3.182863340092026,3.144087314605713,3.166706734710988,2378383,3.2840042664502485,36.93818824762184,3.137624740600586
2014-09-16,3.137624740600586,3.150549939611129,3.1311621410953143,3.137624740600586,3241812,3.269786419613461,34.45043374240612,3.166707031491786
2014-09-17,3.195788621902466,3.1990200295674285,3.166707031491786,3.166707031491786,3436629,3.2581536138620395,38.883264924512105,3.1408563287361044
2014-09-18,3.163475751876831,3.166707159672594,3.134393728859385,3.1408563287361044,2982336,3.2429663933553803,36.51919157034921,3.17316932213674
2014-09-19,3.1085426807403564,3.1796321372767324,3.1085426807403564,3.17316932213674,2230977,3.227779075558458,41.321670688105385,3.069766818333641
2014-09-22,3.0374531745910645,3.0859232087753536,3.0374531745910645,3.069766818333641,3580696,3.199989560187232,32.7764466757378,3.08915503731087
2014-09-23,3.0697672367095947,3.1085430536269616,3.060073012836732,3.08915503731087,3594213,3.1767239914329415,35.4710314278491,3.0439159375239915
2014-09-24,2.9663636684417725,3.053610159909705,2.959901500662315,3.0439159375239915,2713823,3.151842659151961,32.225194805597326,2.979289531707764
2014-09-25,2.979289531707764,2.9857523471379146,2.9631331402767884,2.979289531707764,2463307,3.121791291425891,28.2484462123369,3.008371396530684
2014-09-26,3.030990600585937,3.04391579841329,2.9825205694464305,3.008371396530684,1623783,3.0975562879083154,32.29733000701428,3.005140422206756
2014-09-29,3.0083718299865723,3.037453421430898,2.9728267758381985,3.005140422206756,1346093,3.0813996566578923,32.08073707575791,2.972826675480496
2014-09-30,2.95667028427124,2.982520898492685,2.95343887660051,2.972826675480496,2866948,3.064919850145883,29.919648172181056,2.969595081524993
2014-10-01,2.937282085418701,2.969595081524993,2.927587863014637,2.969595081524993,2045540,3.045208655149204,29.704142123837073,2.9534386913292394
2014-10-02,2.937282085418701,2.959901506265282,2.9211250480785944,2.9534386913292394,2183839,3.0264668914085178,28.59520130662375,2.956669977669907
2014-10-03,2.9405133724212646,2.956669977669907,2.934050557749987,2.956669977669907,1186437,3.004816956961834,29.164783463025927,2.937282085418701
2014-10-06,2.937282085418701,2.937282085418701,2.937282085418701,2.937282085418701,0,2.9915684836703402,27.73522942963865,2.937282085418701
2014-10-07,2.937282085418701,2.937282085418701,2.937282085418701,2.937282085418701,0,2.976381188481123,27.73522942963865,2.8597300082105743
2014-10-08,2.853267192840576,2.8823494305759705,2.840342209244976,2.8597300082105743,4657254,2.9579625955497817,22.596890917530672,2.946975870814698
2014-10-09,2.9663636684417725,2.9663636684417725,2.937282079858552,2.946975870814698,3825381,2.9547312294604753,36.785604661913126,2.9211252218731363
2014-10-10,2.9146628379821777,2.9405136678347943,2.904968830716146,2.9211252218731363,3270932,2.9460066119947204,34.75284392466274,2.946976067100964
2014-10-13,2.943744659423828,2.9566702901323705,2.937282275499153,2.946976067100964,3503927,2.9401901764841414,38.4176627795744,2.9082004276494
2014-10-14,2.9211254119873047,2.9340510434696427,2.9082004276494,2.9082004276494,2546285,2.9337275517010313,35.22191297928269,2.9211249976752582
2014-10-15,2.859729766845703,2.9308192199120504,2.853266952021175,2.9211249976752582,5754812,2.9288805433160574,37.100078034010366,2.833879274148167
2014-10-16,2.85649847984314,2.869424110037049,2.808028445189928,2.833879274148167,3691359,2.9169246015979504,30.641604700135346,2.859729821103309
2014-10-17,2.924356460571289,2.924356460571289,2.859729821103309,2.859729821103309,11288998,2.9072305859412912,34.29155147894552,2.9211250530977155
2014-10-20,2.924356460571289,2.9340506829920097,2.8920434644094763,2.9211250530977155,4954719,2.9056148827091923,42.086557706925326,2.943744463352793
2014-10-21,2.9663636684417725,2.9663636684417725,2.934050672396648,2.943744463352793,4890501,2.9062611205026014,44.68989850913285,2.9792895287078265
2014-10-22,2.9857523441314697,2.992214728125512,2.976058120996005,2.9792895287078265,2675400,2.9182170725523267,48.600079128812204,3.0019088897068644
2014-10-23,3.034221887588501,3.034221887588501,2.9986774820613027,3.0019088897068644,3600597,2.9237103744415434,50.97524264934261,3.030991204077411
2014-10-24,3.0697672367095947,3.0762300526248367,3.005140587560894,3.030991204077411,7715953,2.9346969726619707,53.92336265060174,3.063304122080216
2014-10-27,3.040684700012207,3.063304122080216,3.0309909085142555,3.063304122080216,2567635,2.946329778159896,57.01626196550784,3.053610088790623
2014-10-28,3.047147274017334,3.053610088790623,3.024527853740381,3.053610088790623,2053072,2.9608707442740183,55.806001291027705,3.047147274017334
2014-10-29,3.047147274017334,3.047147274017334,3.047147274017334,3.047147274017334,0,2.973472971908226,54.96829014447775,3.060073012836732
2014-10-30,3.0697672367095947,3.092386445268491,3.053610628351124,3.060073012836732,2512972,2.9960923457770825,56.3786528445922,3.150550016904305
2014-10-31,3.118237018585205,3.1537814245936144,3.118237018585205,3.150550016904305,4694543,3.025174365357182,64.71025331482466,3.144087435089097
2014-11-03,3.1408560276031494,3.157012633603318,3.1279306133741427,3.144087435089097,1749643,3.04747060355632,63.77329399008187,3.131162639906821
2014-11-04,3.0891551971435547,3.1343940480316355,3.076230211788784,3.131162639906821,2846473,3.066212421211723,61.84464998144903,3.043916359326193
2014-11-05,3.005140542984009,3.069767191174068,3.005140542984009,3.043916359326193,4433989,3.07267510427356,50.69868123686944,3.024527933856478
2014-11-06,3.014833927154541,3.043915947260352,2.998677321222908,3.024527933856478,1935864,3.0749370086885213,48.60238076602595,3.082691968359695
2014-11-07,3.111774206161499,3.118237021546255,3.076229800119337,3.082691968359695,4125261,3.0801070851167496,54.65917663316322,3.137624750683407
2014-11-10,3.1796321868896484,3.1925571702269324,3.1343935587777847,3.137624750683407,8125964,3.0875391479770684,59.51193544904633,3.16670691468908
2014-11-11,3.1925570964813232,3.1925570964813232,3.163475507143306,3.16670691468908,3175221,3.098848830566914,61.84046717823113,3.205482788150931
2014-11-12,3.221639394760132,3.2248708023678896,3.199019972935416,3.205482788150931,2853921,3.1146823819802743,64.75130333223588,3.2313334967365117
2014-11-13,3.2248706817626958,3.237795880280756,3.169937833059188,3.2313334967365117,4298539,3.131808430370252,66.58149780008675,3.2248709718517508
2014-11-14,3.2119457721710205,3.237796171532481,3.1925573255055104,3.2248709718517508,3309068,3.1392405258649965,65.66360209500095,3.215176643001021
2014-11-17,3.2442588806152344,3.270109494843116,3.215176643001021,3.215176643001021,6040601,3.146349446656189,64.23306660608358,3.253953218460083
2014-11-18,3.253953218460083,3.263647011029811,3.244259210175535,3.253953218460083,3054289,3.158628504511515,67.3016385565864,3.2313336175834046
2014-11-19,3.221639394760132,3.237796001369333,3.2151765795446168,3.2313336175834046,4481400,3.177370230337236,63.85986141667884,3.2281020114826933
2014-11-20,3.2507212162017822,3.257184031019905,3.2281020114826933,3.2281020114826933,7785372,3.1977276380998574,63.36132199795874,3.2927287048293
2014-11-21,3.315347909927368,3.33796733074022,3.279803506406057,3.2927287048293,7404663,3.2187313117468186,68.63480679146068,3.308885212614324
2014-11-24,3.3185794353485107,3.325042250504635,3.302423044602574,3.308885212614324,3565401,3.23585735793991,69.80488484897631,3.325041959611992
2014-11-25,3.337967157363892,3.357355169706514,3.325041959611992,3.325041959611992,5191277,3.251690862432201,70.97112551015016,3.347661381427501
2014-11-26,3.331504344940185,3.357355171890345,3.3282729376427223,3.347661381427501,4876263,3.265908721759858,72.56852279828482,3.315347909927368
2014-11-27,3.315347909927368,3.33796733074022,3.312116502464165,3.315347909927368,3504837,3.274310163078944,66.90450140360053,3.221638986791145
2014-11-28,3.23779559135437,3.260414794599933,3.163475167220579,3.221638986791145,11154885,3.273986964572883,53.792224315610255,3.257183790206909
2014-12-01,3.257183790206909,3.257183790206909,3.257183790206909,3.257183790206909,64514576,3.2781876792934717,57.21730473993441,3.276572704315185
2014-12-02,3.276572704315185,3.276572704315185,3.276572704315185,3.276572704315185,79900352,3.280449627878982,59.00245829894061,3.276572704315185
2014-12-03,3.276572704315185,3.276572704315185,3.276572704315185,3.276572704315185,60911648,3.2849735365521604,59.00245829894061,3.276572704315185
2014-12-04,3.276572704315185,3.276572704315185,3.276572704315185,3.276572704315185,45300360,3.28982060583541,59.00245829894061,3.3024234224665108
2014-12-05,3.266878366470337,3.3056541832698625,3.2636469585225365,3.3024234224665108,6395445,3.290790077599131,61.666030122979166,3.244258990256996
2014-12-08,3.2054829597473145,3.244258990256996,3.192557328624348,3.244258990256996,4702131,3.2843274553633974,53.27859918335708,3.228102740993292
2014-12-09,3.208714723587036,3.247490758399548,3.208714723587036,3.228102740993292,3542945,3.2746335335015275,51.19562654870018,3.208714195758689
2014-12-10,3.221639394760132,3.237796001369333,3.2022513805431734,3.208714195758689,5825631,3.2607388149346463,48.73329836755362,3.273340394628151
2014-12-11,3.257183790206909,3.27980320896846,3.2345645871601234,3.273340394628151,4793558,3.2565380634047245,56.281246630712005,3.3185799167256915
2014-12-12,3.3605873584747314,3.363818550806703,3.3185799167256915,3.3185799167256915,10129364,3.2662321563981793,60.64886677563552,3.347661143879044
2014-12-15,3.302422523498535,3.3573549336540216,3.302422523498535,3.347661143879044,6140974,3.2752798917653925,63.19435409552866,3.205482668270818
2014-12-16,3.2248706817626958,3.228102089249603,3.1473184120804034,3.205482668270818,6150963,3.268170888160956,47.13955208361897,3.250721403678504
2014-12-17,3.2636466026306152,3.305653822797167,3.234565012845761,3.250721403678504,5932843,3.265585758097288,51.372741903450226,3.325042539332536
2014-12-18,3.3767435550689697,3.3799749629277267,3.3218111314737797,3.325042539332536,6676880,3.2704327415990235,57.4074602558692,3.363817808168512
2014-12-19,3.4866082668304443,3.50276530349739,3.350892394549731,3.363817808168512,13643063,3.276572180169224,60.18374972110335,3.586780163828891
2014-12-22,3.5964741706848145,3.6029365543023792,3.548004136405199,3.586780163828891,5174442,3.3108242975264126,71.63354426641828,3.5480048320559616
2014-12-23,3.518922805786133,3.560930033254887,3.515691397628986,3.5480048320559616,3730181,3.34281450663268,67.97270588077382,3.5415414586131617
2014-12-24,3.5383100509643555,3.570623696022823,3.528616475162327,3.5415414586131617,2190482,3.376097232918127,67.35480176269373,3.554466657778793
2014-12-25,3.5383100509643555,3.554466657778793,3.5383100509643555,3.554466657778793,848281,3.404209859233191,67.98162982347276,3.5738551133678653
2014-12-26,3.580317497253418,3.5867803125685644,3.551235691194447,3.5738551133678653,2741956,3.4297373788974084,68.94490988103303,3.586780191804756
2014-12-29,3.583548784255981,3.5997051748554845,3.5706235854904627,3.586780191804756,2963093,3.4536492836899795,69.60147900633004,3.583549503482664
2014-12-30,3.5770866870880127,3.602937305522118,3.5253856659346345,3.583549503482664,3024203,3.4914559672111642,69.20761336834165,3.5706232775596143
2014-12-31,3.573854684829712,3.596473888576082,3.557697648479224,3.5706232775596143,2388008,3.523446154599276,67.56027654165925,3.573854684829712
2015-01-01,3.573854684829712,3.573854684829712,3.573854684829712,3.573854684829712,0,3.5483273691489936,67.76683175861318,3.577086243912461
2015-01-02,3.61263108253479,3.615862490331767,3.5673924519511417,3.577086243912461,2724008,3.569654212723388,67.98636440287345,3.6611007462651592
2015-01-05,3.657869338989258,3.690182117459645,3.657869338989258,3.6611007462651592,4698064,3.5770862709670146,73.11332572772692,3.6223245239655344
2015-01-06,3.664332389831543,3.667563365886248,3.6190935479108295,3.6223245239655344,3890747,3.5845182401579727,67.72251547250931,3.664332397506687
2015-01-07,3.644943952560425,3.670794781059203,3.6320187540258217,3.664332397506687,5780691,3.5967973340473245,70.27914982374064,3.657869936627715
2015-01-08,3.654638528823853,3.6740261127878022,3.644944305412264,3.657869936627715,4615429,3.6071376619322173,69.3688481649891,3.6093990862269294
2015-01-09,3.573854684829712,3.612630493497028,3.5706232775596143,3.6093990862269294,6072619,3.610692059218123,62.79867643701691,3.5673928495691807
2015-01-12,3.518922805786133,3.5673928495691807,3.518922805786133,3.5673928495691807,7010353,3.608753324994565,57.69839880090298,3.473683646899022
2015-01-13,3.4607584476470947,3.473683646899022,3.4381390253840247,3.473683646899022,5108824,3.597766739336202,48.27842722995692,3.5027658356290656
2015-01-14,3.5286166667938232,3.5286166667938232,3.486608796507582,3.5027658356290656,6492780,3.590980995143146,50.954597040774395,3.502765779408604
2015-01-15,3.4930715560913086,3.5286166101584477,3.486608740546445,3.502765779408604,4026862,3.583872104601036,50.954591551976094,3.512459210138072
2015-01-16,3.586780071258545,3.586780071258545,3.5092278026979,3.512459210138072,6481629,3.577409401223597,51.91633502965095,3.6481762033958978
2015-01-19,3.677258014678955,3.69664603267755,3.6449447951578535,3.6481762033958978,5301177,3.5761169469366707,62.8888602608518,3.6804884394974575
2015-01-20,3.59970498085022,3.6804884394974575,3.5964740049051573,3.6804884394974575,4991329,3.5819333384898626,64.9401925658208,3.6126306103486936
2015-01-21,3.59970498085022,3.615862017723312,3.583548591121461,3.6126306103486936,6119330,3.576763159774064,57.72403451689508,3.606168270111084
2015-01-22,3.606168270111084,3.619093901310356,3.5900116625416074,3.606168270111084,5849263,3.5715929931224,57.07360193603651,3.5576984232434667
2015-01-23,3.541541814804077,3.580317847630467,3.535078998856467,3.5576984232434667,6110244,3.566422926824054,52.31239834448346,3.5059969425201416
2015-01-26,3.5059969425201416,3.522153548825225,3.486608497238546,3.5059969425201416,15637384,3.56028333611915,47.737733483228716,3.535078946687256
2015-01-27,3.554466962814331,3.5673925945188008,3.5253853700533484,3.535078946687256,6515992,3.566422866097974,50.366980461515354,3.586780297031918
2015-01-28,3.551235675811768,3.602936688105409,3.551235675811768,3.586780297031918,7150626,3.574824312238259,54.727514845580444,3.5156911007331866
2015-01-29,3.489840269088745,3.522153916501703,3.489840269088745,3.5156911007331866,7394947,3.5761168443707176,48.42742430960547,3.4672206485095205
2015-01-30,3.4349074363708496,3.470452056009302,3.4284446213712862,3.4672206485095205,8867495,3.571592988207862,44.653006929266745,3.5641608903951463
2015-02-02,3.580317497253418,3.6093995190271855,3.554466667422427,3.5641608903951463,7671685,3.5631914569077865,52.60855672075816,3.5867806106458757
2015-02-03,3.554466962814331,3.6093998189842527,3.548004578391726,3.5867806106458757,5190920,3.5538206740226292,54.260647815137325,3.554467011739339
2015-02-04,3.548004627227783,3.564161235651126,3.5286168265486624,3.554467011739339,2983232,3.5480043141616933,51.49871426655349,3.5350786433155497
2015-02-05,3.5383100509643555,3.560929473076405,3.5253850675135205,3.5350786433155497,3696672,3.5408953514821397,49.85883821860903,3.570624002444918
